Date,Company,Open,High,Low,Close,No. of Shares
2021-11-08,TITAN.BO,2474.0,2547.949951171875,2437.75,2536.89990234375,141539
2021-11-09,TITAN.BO,2526.0,2544.10009765625,2484.949951171875,2511.85009765625,74826
2021-11-10,TITAN.BO,2511.0,2525.0,2474.199951171875,2483.449951171875,21554
2021-11-11,TITAN.BO,2483.449951171875,2542.60009765625,2479.35009765625,2528.0,56457
2021-11-12,TITAN.BO,2545.0,2561.0,2524.550048828125,2539.0,37761
2021-11-15,TITAN.BO,2554.449951171875,2572.5,2535.0,2539.60009765625,25766
2021-11-16,TITAN.BO,2554.0,2554.0,2520.0,2529.300048828125,45421
2021-11-17,TITAN.BO,2529.199951171875,2538.60009765625,2490.050048828125,2497.050048828125,33993
2021-11-18,TITAN.BO,2504.0,2520.300048828125,2457.550048828125,2479.35009765625,18835
2021-11-22,TITAN.BO,2479.35009765625,2488.39990234375,2353.39990234375,2392.89990234375,74679
2021-11-23,TITAN.BO,2387.0,2410.699951171875,2365.25,2389.10009765625,32348
2021-11-24,TITAN.BO,2400.0,2404.89990234375,2367.0,2376.199951171875,25233
2021-11-25,TITAN.BO,2355.0,2403.39990234375,2355.0,2397.949951171875,32534
2021-11-26,TITAN.BO,2379.949951171875,2383.0,2285.10009765625,2291.800048828125,69576
2021-11-29,TITAN.BO,2280.699951171875,2333.199951171875,2230.300048828125,2324.25,28667
2021-11-30,TITAN.BO,2328.0,2389.89990234375,2328.0,2374.89990234375,41994
2021-12-01,TITAN.BO,2410.199951171875,2440.10009765625,2347.699951171875,2359.5,27928
2021-12-02,TITAN.BO,2380.0,2422.64990234375,2360.300048828125,2387.0,29335
2021-12-03,TITAN.BO,2392.14990234375,2403.60009765625,2354.85009765625,2369.550048828125,25491
2021-12-06,TITAN.BO,2349.550048828125,2378.300048828125,2319.449951171875,2326.0,24929
2021-12-07,TITAN.BO,2335.0,2384.75,2327.60009765625,2381.5,20903
2021-12-08,TITAN.BO,2399.0,2417.75,2377.89990234375,2405.10009765625,79348
2021-12-09,TITAN.BO,2442.75,2442.75,2356.800048828125,2373.449951171875,21837
2021-12-10,TITAN.BO,2372.5,2382.449951171875,2297.0,2340.449951171875,84313
2021-12-13,TITAN.BO,2340.449951171875,2385.60009765625,2340.0,2350.39990234375,45234
2021-12-14,TITAN.BO,2331.0,2371.64990234375,2319.449951171875,2353.35009765625,16224
2021-12-15,TITAN.BO,2370.0,2370.0,2319.0,2323.10009765625,77962
2021-12-16,TITAN.BO,2326.0,2362.89990234375,2326.0,2357.199951171875,13689
2021-12-17,TITAN.BO,2350.0,2350.0,2257.75,2280.60009765625,44002
2021-12-20,TITAN.BO,2250.0,2263.449951171875,2205.0,2239.60009765625,59772
2021-12-21,TITAN.BO,2253.0,2311.60009765625,2252.0,2287.5,31421
2021-12-22,TITAN.BO,2305.0,2305.800048828125,2284.699951171875,2300.39990234375,10650
2021-12-23,TITAN.BO,2305.0,2336.0,2305.0,2327.35009765625,38535
2021-12-24,TITAN.BO,2330.14990234375,2344.85009765625,2310.699951171875,2316.39990234375,17198
2021-12-27,TITAN.BO,2316.39990234375,2342.0,2286.75,2330.949951171875,13243
2021-12-28,TITAN.BO,2356.64990234375,2384.699951171875,2330.0,2380.300048828125,22987
2021-12-29,TITAN.BO,2385.0,2430.0,2370.0,2401.550048828125,68077
2021-12-30,TITAN.BO,2381.0,2446.39990234375,2381.0,2436.64990234375,18408
2021-12-31,TITAN.BO,2440.0,2533.5,2440.0,2524.35009765625,71718
2022-01-03,TITAN.BO,2519.699951171875,2545.0,2502.5,2523.75,45253
2022-01-04,TITAN.BO,2530.0,2595.0,2525.800048828125,2579.64990234375,29663
2022-01-05,TITAN.BO,2578.0,2610.0,2560.0,2576.39990234375,26820
2022-01-06,TITAN.BO,2525.0,2600.0,2525.0,2596.75,50811
2022-01-07,TITAN.BO,2645.0,2687.300048828125,2563.0,2572.800048828125,170970
2022-01-10,TITAN.BO,2589.5,2662.85009765625,2570.60009765625,2657.35009765625,94232
2022-01-11,TITAN.BO,2641.10009765625,2678.85009765625,2637.300048828125,2651.199951171875,24337
2022-01-12,TITAN.BO,2650.0,2671.14990234375,2607.75,2612.5,35301
2022-01-13,TITAN.BO,2626.35009765625,2627.75,2587.0,2618.64990234375,15782
2022-01-14,TITAN.BO,2643.050048828125,2643.050048828125,2588.75,2591.949951171875,31737
2022-01-17,TITAN.BO,2595.0,2603.14990234375,2551.39990234375,2597.199951171875,26911
2022-01-18,TITAN.BO,2605.0,2634.10009765625,2587.60009765625,2604.0,29637
2022-01-19,TITAN.BO,2587.0,2616.949951171875,2573.35009765625,2589.60009765625,31725
2022-01-20,TITAN.BO,2595.0,2609.949951171875,2550.300048828125,2566.39990234375,92808
2022-01-21,TITAN.BO,2550.0,2560.0,2505.199951171875,2528.699951171875,76850
2022-01-24,TITAN.BO,2518.0,2520.0,2376.10009765625,2402.949951171875,74143
2022-01-25,TITAN.BO,2395.0,2407.050048828125,2332.39990234375,2379.39990234375,43193
2022-01-27,TITAN.BO,2359.39990234375,2359.39990234375,2260.39990234375,2310.449951171875,91812
2022-01-28,TITAN.BO,2315.0,2377.050048828125,2309.35009765625,2316.0,45857
2022-01-31,TITAN.BO,2342.0,2379.949951171875,2337.699951171875,2360.89990234375,49131
2022-02-01,TITAN.BO,2381.60009765625,2439.89990234375,2359.0,2432.10009765625,64882
2022-02-02,TITAN.BO,2441.10009765625,2477.14990234375,2441.10009765625,2464.10009765625,38127
2022-02-03,TITAN.BO,2484.0,2505.0,2417.199951171875,2475.449951171875,176812
2022-02-04,TITAN.BO,2516.35009765625,2519.0,2430.0,2470.699951171875,101932
2022-02-07,TITAN.BO,2489.0,2496.75,2388.5,2410.35009765625,40748
2022-02-08,TITAN.BO,2424.0,2465.949951171875,2401.14990234375,2443.60009765625,54800
2022-02-09,TITAN.BO,2460.0,2494.0,2460.0,2485.699951171875,22483
2022-02-10,TITAN.BO,2491.0,2502.10009765625,2465.300048828125,2491.14990234375,34577
2022-02-11,TITAN.BO,2470.0,2475.14990234375,2421.89990234375,2442.14990234375,21345
2022-02-15,TITAN.BO,2420.0,2500.0,2399.800048828125,2495.050048828125,31247
2022-02-16,TITAN.BO,2509.0,2519.550048828125,2461.050048828125,2487.85009765625,35696
2022-02-17,TITAN.BO,2515.0,2536.0,2485.199951171875,2493.35009765625,27658
2022-02-18,TITAN.BO,2472.0,2498.800048828125,2461.0,2487.550048828125,21154
2022-02-21,TITAN.BO,2487.0,2487.0,2411.85009765625,2453.35009765625,22374
2022-02-22,TITAN.BO,2430.0,2457.199951171875,2385.0,2445.050048828125,35893
2022-02-23,TITAN.BO,2458.0,2525.0,2453.0,2491.10009765625,47186
2022-02-24,TITAN.BO,2420.0,2463.89990234375,2395.14990234375,2406.64990234375,58771
2022-02-25,TITAN.BO,2439.0,2473.050048828125,2424.85009765625,2467.89990234375,58325
2022-02-28,TITAN.BO,2449.0,2561.949951171875,2436.199951171875,2544.64990234375,32136
2022-03-02,TITAN.BO,2554.0,2605.0,2529.14990234375,2592.550048828125,108571
2022-03-03,TITAN.BO,2629.0,2640.449951171875,2561.5,2573.550048828125,51436
2022-03-04,TITAN.BO,2570.0,2570.0,2429.949951171875,2443.60009765625,64119
2022-03-07,TITAN.BO,2415.35009765625,2419.60009765625,2320.949951171875,2389.75,119752
2022-03-08,TITAN.BO,2390.0,2418.199951171875,2326.550048828125,2369.949951171875,82279
2022-03-09,TITAN.BO,2405.449951171875,2460.0,2375.550048828125,2432.89990234375,53473
2022-03-10,TITAN.BO,2517.60009765625,2517.60009765625,2446.35009765625,2467.0,32008
2022-03-11,TITAN.BO,2475.0,2498.35009765625,2450.0,2494.699951171875,25550
2022-03-14,TITAN.BO,2483.0,2545.0,2480.0,2538.0,42092
2022-03-15,TITAN.BO,2560.0,2579.0,2544.0,2555.699951171875,27382
2022-03-16,TITAN.BO,2579.0,2593.0,2565.75,2586.949951171875,24191
2022-03-17,TITAN.BO,2612.0,2720.0,2600.449951171875,2703.25,121273
2022-03-21,TITAN.BO,2732.300048828125,2767.550048828125,2699.199951171875,2705.699951171875,89999
2022-03-22,TITAN.BO,2717.0,2718.0,2647.0,2712.800048828125,29475
2022-03-23,TITAN.BO,2717.0,2742.0,2677.89990234375,2689.39990234375,64072
2022-03-24,TITAN.BO,2699.0,2699.0,2612.550048828125,2618.699951171875,40600
2022-03-25,TITAN.BO,2625.0,2632.699951171875,2519.5,2524.60009765625,123239
2022-03-28,TITAN.BO,2530.0,2545.0,2483.449951171875,2535.85009765625,74135
2022-03-29,TITAN.BO,2560.0,2560.0,2527.0,2538.89990234375,22331
2022-03-30,TITAN.BO,2559.0,2564.199951171875,2511.0,2523.550048828125,63525
2022-03-31,TITAN.BO,2517.0,2545.0,2517.0,2536.14990234375,43690
2022-04-01,TITAN.BO,2538.0,2548.050048828125,2492.0,2521.64990234375,50321
2022-04-04,TITAN.BO,2530.0,2562.0,2510.0,2516.5,79598
2022-04-05,TITAN.BO,2535.0,2576.89990234375,2521.449951171875,2547.949951171875,47507
2022-04-06,TITAN.BO,2554.0,2565.35009765625,2524.0,2541.25,30661
2022-04-07,TITAN.BO,2517.0,2546.5,2452.5,2458.949951171875,146259
2022-04-08,TITAN.BO,2480.0,2531.85009765625,2459.0,2514.5,117944
2022-04-11,TITAN.BO,2509.0,2509.0,2478.0,2489.10009765625,43308
2022-04-12,TITAN.BO,2484.0,2508.0,2440.75,2488.35009765625,26787
2022-04-13,TITAN.BO,2488.0,2495.0,2440.85009765625,2461.64990234375,49542
2022-04-18,TITAN.BO,2430.0,2499.949951171875,2399.0,2491.39990234375,64382
2022-04-19,TITAN.BO,2498.0,2520.300048828125,2441.050048828125,2452.39990234375,16753
2022-04-20,TITAN.BO,2490.60009765625,2504.949951171875,2444.85009765625,2483.550048828125,14771
2022-04-21,TITAN.BO,2483.550048828125,2524.449951171875,2466.050048828125,2520.60009765625,50987
2022-04-22,TITAN.BO,2520.0,2525.5,2479.0,2512.699951171875,15359
2022-04-25,TITAN.BO,2487.0,2487.0,2448.0,2453.89990234375,52510
2022-04-26,TITAN.BO,2480.0,2552.550048828125,2465.199951171875,2547.300048828125,21717
2022-04-27,TITAN.BO,2540.0,2540.0,2489.0,2491.550048828125,13458
2022-04-28,TITAN.BO,2525.0,2530.0,2477.949951171875,2514.35009765625,17742
2022-04-29,TITAN.BO,2515.0,2531.64990234375,2450.0,2459.199951171875,46932
2022-05-04,TITAN.BO,2351.0,2406.300048828125,2273.550048828125,2288.39990234375,566492
2022-05-05,TITAN.BO,2303.550048828125,2311.0,2253.0,2261.85009765625,28528
2022-05-06,TITAN.BO,2250.0,2250.0,2195.89990234375,2207.60009765625,39453
2022-05-09,TITAN.BO,2200.0,2213.14990234375,2171.0,2182.60009765625,27271
2022-05-10,TITAN.BO,2189.0,2189.0,2125.550048828125,2135.64990234375,24581
2022-05-11,TITAN.BO,2135.64990234375,2138.949951171875,2097.0,2114.699951171875,30880
2022-05-12,TITAN.BO,2105.0,2105.0,2035.550048828125,2048.39990234375,38868
2022-05-13,TITAN.BO,2048.39990234375,2154.0,2048.39990234375,2091.050048828125,71987
2022-05-16,TITAN.BO,2138.0,2152.25,2098.0,2110.75,39559
2022-05-17,TITAN.BO,2167.5,2184.550048828125,2111.10009765625,2176.10009765625,75422
2022-05-18,TITAN.BO,2189.449951171875,2194.10009765625,2161.75,2166.5,20171
2022-05-19,TITAN.BO,2150.0,2156.449951171875,2099.0,2110.800048828125,26522
2022-05-20,TITAN.BO,2130.0,2154.85009765625,2129.39990234375,2137.5,27541
2022-05-23,TITAN.BO,2164.949951171875,2200.0,2138.0,2149.85009765625,38923
2022-05-24,TITAN.BO,2164.0,2164.0,2121.75,2140.10009765625,21490
2022-05-25,TITAN.BO,2159.25,2164.60009765625,2105.699951171875,2112.0,17037
2022-05-26,TITAN.BO,2135.0,2150.14990234375,2076.0,2141.64990234375,27645
2022-05-27,TITAN.BO,2153.300048828125,2163.0,2124.050048828125,2149.050048828125,22324
2022-05-30,TITAN.BO,2173.5,2259.39990234375,2165.0,2255.25,38752
2022-05-31,TITAN.BO,2266.0,2297.449951171875,2176.35009765625,2217.60009765625,85518
2022-06-01,TITAN.BO,2246.199951171875,2304.60009765625,2181.0,2197.5,81126
2022-06-02,TITAN.BO,2190.0,2225.0,2176.25,2221.35009765625,53428
2022-06-03,TITAN.BO,2240.0,2245.0,2198.050048828125,2204.300048828125,70992
2022-06-06,TITAN.BO,2220.0,2220.0,2167.60009765625,2199.300048828125,22574
2022-06-07,TITAN.BO,2175.0,2175.0,2089.5,2100.699951171875,111786
2022-06-08,TITAN.BO,2129.199951171875,2133.0,2097.39990234375,2128.5,142092
2022-06-09,TITAN.BO,2120.0,2153.050048828125,2103.699951171875,2139.300048828125,27556
2022-06-10,TITAN.BO,2120.0,2166.0,2117.14990234375,2141.85009765625,32746
2022-06-13,TITAN.BO,2125.0,2125.0,2077.85009765625,2103.699951171875,39395
2022-06-14,TITAN.BO,2085.0,2115.60009765625,2072.699951171875,2100.25,68951
2022-06-15,TITAN.BO,2140.0,2140.0,2090.75,2104.60009765625,18448
2022-06-16,TITAN.BO,2129.0,2145.0,2042.550048828125,2060.14990234375,20305
2022-06-17,TITAN.BO,2055.0,2055.0,1911.0,1935.3499755859375,166991
2022-06-20,TITAN.BO,1944.4000244140625,1973.550048828125,1906.0,1962.3499755859375,55336
2022-06-21,TITAN.BO,1985.0,2092.89990234375,1969.0,2078.449951171875,119614
2022-06-22,TITAN.BO,2075.0,2075.0,2008.0,2030.300048828125,59169
2022-06-23,TITAN.BO,2049.5,2049.5,1996.5,2041.449951171875,25632
2022-06-24,TITAN.BO,2065.949951171875,2073.550048828125,2034.0,2045.449951171875,27179
2022-06-27,TITAN.BO,2075.10009765625,2078.0,2025.0,2040.25,27367
2022-06-28,TITAN.BO,2025.0,2025.0,1960.199951171875,1968.0999755859375,64793
2022-06-29,TITAN.BO,1950.1500244140625,1953.25,1906.0,1936.0,85477
2022-06-30,TITAN.BO,1955.300048828125,1965.699951171875,1926.699951171875,1942.449951171875,42748
2022-07-01,TITAN.BO,1904.0,1955.0,1827.1500244140625,1946.0999755859375,176553
2022-07-04,TITAN.BO,1954.75,1966.199951171875,1928.5,1962.3499755859375,22029
2022-07-05,TITAN.BO,1965.0,1989.5999755859375,1940.800048828125,1950.699951171875,30537
2022-07-06,TITAN.BO,1959.0,2025.3499755859375,1942.449951171875,2013.4000244140625,34310
2022-07-07,TITAN.BO,2130.0,2170.949951171875,2102.699951171875,2128.0,202919
2022-07-08,TITAN.BO,2144.5,2152.699951171875,2110.550048828125,2143.75,81149
2022-07-11,TITAN.BO,2150.39990234375,2174.10009765625,2126.10009765625,2158.75,26869
2022-07-12,TITAN.BO,2131.0,2141.0,2114.800048828125,2130.85009765625,33898
2022-07-13,TITAN.BO,2129.0,2141.449951171875,2108.050048828125,2110.64990234375,63483
2022-07-14,TITAN.BO,2134.0,2140.0,2112.25,2128.5,14330
2022-07-15,TITAN.BO,2144.0,2195.699951171875,2134.699951171875,2188.89990234375,103497
2022-07-18,TITAN.BO,2190.0,2246.89990234375,2190.0,2236.85009765625,518292
2022-07-19,TITAN.BO,2235.0,2252.0,2217.0,2239.64990234375,37063
2022-07-20,TITAN.BO,2276.0,2297.89990234375,2262.35009765625,2270.800048828125,43224
